"StageName","StageType","Result","Resource Start","Direction","Name","Field","Row","Type","Value"

,,,,IN,"Item ID",,,"Text","dbf3cb25-cefb-42de-8fcb-dab2002409a4"
"Reset Consecutive Exception Indicators","Multiple Calculation",,"3/22/2024 11:14:58 AM"

,,,,OUT,"step1",,,"Text",""
,,,,OUT,"step2",,,"Number","0"
"Collection Manipulates","Sub Sheet",,"3/22/2024 11:14:58 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Imelda Garcia"
,,,,IN,"Input Collection","Email","1","Text","sed.orci.lobortis@protonmail.edu"
,,,,IN,"Input Collection","Age","1","Text","84"
,,,,IN,"Input Collection","Annual Income","1","Text","5528"
,,,,IN,"Input Collection","Loan Amount","1","Text","9212.86"
,,,,IN,"Input Collection","Loan Request Date","1","Text","2-Sep-24"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,IN,"Input Collection","APR %","1","Text","8% APR"
,,,,IN,"Input Collection","Loan ID","1","Text","65fd6831dc66e35ff1835735"
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","11"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Input Collection","ID","1","Text","Imeldsed.oppData.xlsx - 22.03.2024"
,,,,IN,"Input Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"Start","Start",,"3/22/2024 11:14:58 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Imelda Garcia"
,,,,IN,"Input Collection","Email","1","Text","sed.orci.lobortis@protonmail.edu"
,,,,IN,"Input Collection","Age","1","Text","84"
,,,,IN,"Input Collection","Annual Income","1","Text","5528"
,,,,IN,"Input Collection","Loan Amount","1","Text","9212.86"
,,,,IN,"Input Collection","Loan Request Date","1","Text","2-Sep-24"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,IN,"Input Collection","APR %","1","Text","8% APR"
,,,,IN,"Input Collection","Loan ID","1","Text","65fd6831dc66e35ff1835735"
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","11"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Input Collection","ID","1","Text","Imeldsed.oppData.xlsx - 22.03.2024"
,,,,IN,"Input Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"End","End",,"3/22/2024 11:14:58 AM"
"Get Pending Item","Sub Sheet",,"3/22/2024 11:14:58 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"TagFilter",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"Pending Items Collection",,,,
,,,,OUT,"Pending Items Count",,,"Number","13"
,,,,OUT,"Pending Items Collection","Item ID","1","Text","f5710f02-f0b6-4b94-9b24-c0a5a9e18e0c"
,,,,OUT,"Pending Items Collection","Item ID","2","Text","af21c7f5-dfea-4627-9d79-4e0880608b14"
,,,,OUT,"Pending Items Collection","Item ID","3","Text","95a3c621-5f17-439c-8333-c8e31b6a3e70"
,,,,OUT,"Pending Items Collection","Item ID","4","Text","7149e5ec-0554-4859-80c4-aeed8607578a"
,,,,OUT,"Pending Items Collection","Item ID","5","Text","9a20a241-b2f1-4f19-8f01-93a68b989e8a"
,,,,OUT,"Pending Items Collection","Item ID","6","Text","e370c248-b8f1-4561-9f3e-51819b87990a"
,,,,OUT,"Pending Items Collection","Item ID","7","Text","e3674a6c-8a1a-4789-8ab9-7e4a9989e28b"
,,,,OUT,"Pending Items Collection","Item ID","8","Text","40d71ae8-814b-4533-956b-b6bae791a48f"
,,,,OUT,"Pending Items Collection","Item ID","9","Text","5c88d47f-2582-4880-88bb-5f09d7d4eba7"
,,,,OUT,"Pending Items Collection","Item ID","10","Text","01d66b82-9ccd-4aa3-9261-dd9679daa0a8"
,,,,OUT,"Pending Items Collection","Item ID","11","Text","9fe5c1cd-7924-4d2a-9211-4d9dddd5239a"
,,,,OUT,"Pending Items Collection","Item ID","12","Text","91945df6-f524-4d03-bfff-4be8226df05b"
,,,,OUT,"Pending Items Collection","Item ID","13","Text","95b5bb45-f376-4f34-8248-b90c76635b69"
"Start","Start",,"3/22/2024 11:14:58 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"TagFilter",,,"Text","UiBankLoanAppData.xlsx"
"End","End",,"3/22/2024 11:14:59 AM"

,,,,OUT,"Pending Items Collection",,,,
,,,,OUT,"Pending Items Count",,,"Number","13"
,,,,OUT,"Pending Items Collection","Item ID","1","Text","f5710f02-f0b6-4b94-9b24-c0a5a9e18e0c"
,,,,OUT,"Pending Items Collection","Item ID","2","Text","af21c7f5-dfea-4627-9d79-4e0880608b14"
,,,,OUT,"Pending Items Collection","Item ID","3","Text","95a3c621-5f17-439c-8333-c8e31b6a3e70"
,,,,OUT,"Pending Items Collection","Item ID","4","Text","7149e5ec-0554-4859-80c4-aeed8607578a"
,,,,OUT,"Pending Items Collection","Item ID","5","Text","9a20a241-b2f1-4f19-8f01-93a68b989e8a"
,,,,OUT,"Pending Items Collection","Item ID","6","Text","e370c248-b8f1-4561-9f3e-51819b87990a"
,,,,OUT,"Pending Items Collection","Item ID","7","Text","e3674a6c-8a1a-4789-8ab9-7e4a9989e28b"
,,,,OUT,"Pending Items Collection","Item ID","8","Text","40d71ae8-814b-4533-956b-b6bae791a48f"
,,,,OUT,"Pending Items Collection","Item ID","9","Text","5c88d47f-2582-4880-88bb-5f09d7d4eba7"
,,,,OUT,"Pending Items Collection","Item ID","10","Text","01d66b82-9ccd-4aa3-9261-dd9679daa0a8"
,,,,OUT,"Pending Items Collection","Item ID","11","Text","9fe5c1cd-7924-4d2a-9211-4d9dddd5239a"
,,,,OUT,"Pending Items Collection","Item ID","12","Text","91945df6-f524-4d03-bfff-4be8226df05b"
,,,,OUT,"Pending Items Collection","Item ID","13","Text","95b5bb45-f376-4f34-8248-b90c76635b69"
"Input File Complete?","Decision","False","3/22/2024 11:14:59 AM"
"Full Data?","Decision","True","3/22/2024 11:15:00 AM"
"01 - Navigate","Sub Sheet",,"3/22/2024 11:15:00 AM"
"Start","Start",,"3/22/2024 11:15:00 AM"
"End","End",,"3/22/2024 11:15:00 AM"
"02 - Create Loan","Sub Sheet",,"3/22/2024 11:15:00 AM"
"03 - Get Results","Sub Sheet",,"3/22/2024 11:15:02 AM"

,,,,OUT,"Result Collection",,,,
,,,,OUT,"Result Collection","Name","1","Text","Janna Watts"
,,,,OUT,"Result Collection","Email","1","Text","orci.ut.semper@protonmail.edu"
,,,,OUT,"Result Collection","Age","1","Text","98"
,,,,OUT,"Result Collection","Annual Income","1","Text","86907"
,,,,OUT,"Result Collection","Loan Amount","1","Text","8946.91"
,,,,OUT,"Result Collection","Loan Request Date","1","Text","2-Sep-24"
,,,,OUT,"Result Collection","Loan Term","1","Text","3"
,,,,OUT,"Result Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,OUT,"Result Collection","APR %","1","Text","6% APR"
,,,,OUT,"Result Collection","Loan ID","1","Text","65fd6835dc66e35ff1835736"
,,,,OUT,"Result Collection","loan info","1","Text",""
,,,,OUT,"Result Collection","Full Data","1","Text","True"
,,,,OUT,"Result Collection","User Index","1","Number","12"
,,,,OUT,"Result Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,OUT,"Result Collection","ID","1","Text","Jannaorci.ppData.xlsx - 22.03.2024"
,,,,OUT,"Result Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"Mark Item As Completed","Sub Sheet",,"3/22/2024 11:15:02 AM"
"Set Tag","Action",,"3/22/2024 11:15:02 AM"

,,,,IN,"Item ID",,,"Text","f5710f02-f0b6-4b94-9b24-c0a5a9e18e0c"
,,,,IN,"Tag",,,"Text","Completed"
"Mark Completed","Action",,"3/22/2024 11:15:02 AM"

,,,,IN,"Item ID",,,"Text","f5710f02-f0b6-4b94-9b24-c0a5a9e18e0c"
"Reset Consecutive Exception Indicators","Multiple Calculation",,"3/22/2024 11:15:02 AM"

,,,,OUT,"step1",,,"Text",""
,,,,OUT,"step2",,,"Number","0"
"Collection Manipulates","Sub Sheet",,"3/22/2024 11:15:02 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Janna Watts"
,,,,IN,"Input Collection","Email","1","Text","orci.ut.semper@protonmail.edu"
,,,,IN,"Input Collection","Age","1","Text","98"
,,,,IN,"Input Collection","Annual Income","1","Text","86907"
,,,,IN,"Input Collection","Loan Amount","1","Text","8946.91"
,,,,IN,"Input Collection","Loan Request Date","1","Text","2-Sep-24"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,IN,"Input Collection","APR %","1","Text","6% APR"
,,,,IN,"Input Collection","Loan ID","1","Text","65fd6835dc66e35ff1835736"
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","12"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Input Collection","ID","1","Text","Jannaorci.ppData.xlsx - 22.03.2024"
,,,,IN,"Input Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"Start","Start",,"3/22/2024 11:15:02 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Janna Watts"
,,,,IN,"Input Collection","Email","1","Text","orci.ut.semper@protonmail.edu"
,,,,IN,"Input Collection","Age","1","Text","98"
,,,,IN,"Input Collection","Annual Income","1","Text","86907"
,,,,IN,"Input Collection","Loan Amount","1","Text","8946.91"
,,,,IN,"Input Collection","Loan Request Date","1","Text","2-Sep-24"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,IN,"Input Collection","APR %","1","Text","6% APR"
,,,,IN,"Input Collection","Loan ID","1","Text","65fd6835dc66e35ff1835736"
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","12"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Input Collection","ID","1","Text","Jannaorci.ppData.xlsx - 22.03.2024"
,,,,IN,"Input Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"End","End",,"3/22/2024 11:15:02 AM"
"Get Pending Item","Sub Sheet",,"3/22/2024 11:15:02 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"TagFilter",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"Pending Items Collection",,,,
,,,,OUT,"Pending Items Count",,,"Number","12"
,,,,OUT,"Pending Items Collection","Item ID","1","Text","af21c7f5-dfea-4627-9d79-4e0880608b14"
,,,,OUT,"Pending Items Collection","Item ID","2","Text","95a3c621-5f17-439c-8333-c8e31b6a3e70"
,,,,OUT,"Pending Items Collection","Item ID","3","Text","7149e5ec-0554-4859-80c4-aeed8607578a"
,,,,OUT,"Pending Items Collection","Item ID","4","Text","9a20a241-b2f1-4f19-8f01-93a68b989e8a"
,,,,OUT,"Pending Items Collection","Item ID","5","Text","e370c248-b8f1-4561-9f3e-51819b87990a"
,,,,OUT,"Pending Items Collection","Item ID","6","Text","e3674a6c-8a1a-4789-8ab9-7e4a9989e28b"
,,,,OUT,"Pending Items Collection","Item ID","7","Text","40d71ae8-814b-4533-956b-b6bae791a48f"
,,,,OUT,"Pending Items Collection","Item ID","8","Text","5c88d47f-2582-4880-88bb-5f09d7d4eba7"
,,,,OUT,"Pending Items Collection","Item ID","9","Text","01d66b82-9ccd-4aa3-9261-dd9679daa0a8"
,,,,OUT,"Pending Items Collection","Item ID","10","Text","9fe5c1cd-7924-4d2a-9211-4d9dddd5239a"
,,,,OUT,"Pending Items Collection","Item ID","11","Text","91945df6-f524-4d03-bfff-4be8226df05b"
,,,,OUT,"Pending Items Collection","Item ID","12","Text","95b5bb45-f376-4f34-8248-b90c76635b69"
"Start","Start",,"3/22/2024 11:15:02 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"TagFilter",,,"Text","UiBankLoanAppData.xlsx"
"End","End",,"3/22/2024 11:15:02 AM"

,,,,OUT,"Pending Items Collection",,,,
,,,,OUT,"Pending Items Count",,,"Number","12"
,,,,OUT,"Pending Items Collection","Item ID","1","Text","af21c7f5-dfea-4627-9d79-4e0880608b14"
,,,,OUT,"Pending Items Collection","Item ID","2","Text","95a3c621-5f17-439c-8333-c8e31b6a3e70"
,,,,OUT,"Pending Items Collection","Item ID","3","Text","7149e5ec-0554-4859-80c4-aeed8607578a"
,,,,OUT,"Pending Items Collection","Item ID","4","Text","9a20a241-b2f1-4f19-8f01-93a68b989e8a"
,,,,OUT,"Pending Items Collection","Item ID","5","Text","e370c248-b8f1-4561-9f3e-51819b87990a"
,,,,OUT,"Pending Items Collection","Item ID","6","Text","e3674a6c-8a1a-4789-8ab9-7e4a9989e28b"
,,,,OUT,"Pending Items Collection","Item ID","7","Text","40d71ae8-814b-4533-956b-b6bae791a48f"
,,,,OUT,"Pending Items Collection","Item ID","8","Text","5c88d47f-2582-4880-88bb-5f09d7d4eba7"
,,,,OUT,"Pending Items Collection","Item ID","9","Text","01d66b82-9ccd-4aa3-9261-dd9679daa0a8"
,,,,OUT,"Pending Items Collection","Item ID","10","Text","9fe5c1cd-7924-4d2a-9211-4d9dddd5239a"
,,,,OUT,"Pending Items Collection","Item ID","11","Text","91945df6-f524-4d03-bfff-4be8226df05b"
,,,,OUT,"Pending Items Collection","Item ID","12","Text","95b5bb45-f376-4f34-8248-b90c76635b69"
"Input File Complete?","Decision","False","3/22/2024 11:15:03 AM"
"Full Data?","Decision","True","3/22/2024 11:15:03 AM"
"01 - Navigate","Sub Sheet",,"3/22/2024 11:15:03 AM"
"Start","Start",,"3/22/2024 11:15:03 AM"
"End","End",,"3/22/2024 11:15:03 AM"
"02 - Create Loan","Sub Sheet",,"3/22/2024 11:15:04 AM"
"03 - Get Results","Sub Sheet",,"3/22/2024 11:15:05 AM"

,,,,OUT,"Result Collection",,,,
,,,,OUT,"Result Collection","Name","1","Text","Davis Neal"
,,,,OUT,"Result Collection","Email","1","Text","vestibulum@protonmail.couk"
,,,,OUT,"Result Collection","Age","1","Text","27"
,,,,OUT,"Result Collection","Annual Income","1","Text","40880"
,,,,OUT,"Result Collection","Loan Amount","1","Text","446.09"
,,,,OUT,"Result Collection","Loan Request Date","1","Text","10-Sep-23"
,,,,OUT,"Result Collection","Loan Term","1","Text","3"
,,,,OUT,"Result Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,OUT,"Result Collection","APR %","1","Text","9% APR"
,,,,OUT,"Result Collection","Loan ID","1","Text","65fd683adc66e35ff1835737"
,,,,OUT,"Result Collection","loan info","1","Text",""
,,,,OUT,"Result Collection","Full Data","1","Text","True"
,,,,OUT,"Result Collection","User Index","1","Number","13"
,,,,OUT,"Result Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,OUT,"Result Collection","ID","1","Text","DavisvestippData.xlsx - 22.03.2024"
,,,,OUT,"Result Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"Mark Item As Completed","Sub Sheet",,"3/22/2024 11:15:08 AM"
"Set Tag","Action",,"3/22/2024 11:15:08 AM"

,,,,IN,"Item ID",,,"Text","af21c7f5-dfea-4627-9d79-4e0880608b14"
,,,,IN,"Tag",,,"Text","Completed"
"Mark Completed","Action",,"3/22/2024 11:15:08 AM"

,,,,IN,"Item ID",,,"Text","af21c7f5-dfea-4627-9d79-4e0880608b14"
"Reset Consecutive Exception Indicators","Multiple Calculation",,"3/22/2024 11:15:08 AM"

,,,,OUT,"step1",,,"Text",""
,,,,OUT,"step2",,,"Number","0"
"Collection Manipulates","Sub Sheet",,"3/22/2024 11:15:08 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Davis Neal"
,,,,IN,"Input Collection","Email","1","Text","vestibulum@protonmail.couk"
,,,,IN,"Input Collection","Age","1","Text","27"
,,,,IN,"Input Collection","Annual Income","1","Text","40880"
,,,,IN,"Input Collection","Loan Amount","1","Text","446.09"
,,,,IN,"Input Collection","Loan Request Date","1","Text","10-Sep-23"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,IN,"Input Collection","APR %","1","Text","9% APR"
,,,,IN,"Input Collection","Loan ID","1","Text","65fd683adc66e35ff1835737"
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","13"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Input Collection","ID","1","Text","DavisvestippData.xlsx - 22.03.2024"
,,,,IN,"Input Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"Start","Start",,"3/22/2024 11:15:08 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Davis Neal"
,,,,IN,"Input Collection","Email","1","Text","vestibulum@protonmail.couk"
,,,,IN,"Input Collection","Age","1","Text","27"
,,,,IN,"Input Collection","Annual Income","1","Text","40880"
,,,,IN,"Input Collection","Loan Amount","1","Text","446.09"
,,,,IN,"Input Collection","Loan Request Date","1","Text","10-Sep-23"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,IN,"Input Collection","APR %","1","Text","9% APR"
,,,,IN,"Input Collection","Loan ID","1","Text","65fd683adc66e35ff1835737"
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","13"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Input Collection","ID","1","Text","DavisvestippData.xlsx - 22.03.2024"
,,,,IN,"Input Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"End","End",,"3/22/2024 11:15:08 AM"
"Get Pending Item","Sub Sheet",,"3/22/2024 11:15:08 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"TagFilter",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"Pending Items Collection",,,,
,,,,OUT,"Pending Items Count",,,"Number","11"
,,,,OUT,"Pending Items Collection","Item ID","1","Text","95a3c621-5f17-439c-8333-c8e31b6a3e70"
,,,,OUT,"Pending Items Collection","Item ID","2","Text","7149e5ec-0554-4859-80c4-aeed8607578a"
,,,,OUT,"Pending Items Collection","Item ID","3","Text","9a20a241-b2f1-4f19-8f01-93a68b989e8a"
,,,,OUT,"Pending Items Collection","Item ID","4","Text","e370c248-b8f1-4561-9f3e-51819b87990a"
,,,,OUT,"Pending Items Collection","Item ID","5","Text","e3674a6c-8a1a-4789-8ab9-7e4a9989e28b"
,,,,OUT,"Pending Items Collection","Item ID","6","Text","40d71ae8-814b-4533-956b-b6bae791a48f"
,,,,OUT,"Pending Items Collection","Item ID","7","Text","5c88d47f-2582-4880-88bb-5f09d7d4eba7"
,,,,OUT,"Pending Items Collection","Item ID","8","Text","01d66b82-9ccd-4aa3-9261-dd9679daa0a8"
,,,,OUT,"Pending Items Collection","Item ID","9","Text","9fe5c1cd-7924-4d2a-9211-4d9dddd5239a"
,,,,OUT,"Pending Items Collection","Item ID","10","Text","91945df6-f524-4d03-bfff-4be8226df05b"
,,,,OUT,"Pending Items Collection","Item ID","11","Text","95b5bb45-f376-4f34-8248-b90c76635b69"
"Start","Start",,"3/22/2024 11:15:08 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"TagFilter",,,"Text","UiBankLoanAppData.xlsx"
"End","End",,"3/22/2024 11:15:08 AM"

,,,,OUT,"Pending Items Collection",,,,
,,,,OUT,"Pending Items Count",,,"Number","11"
,,,,OUT,"Pending Items Collection","Item ID","1","Text","95a3c621-5f17-439c-8333-c8e31b6a3e70"
,,,,OUT,"Pending Items Collection","Item ID","2","Text","7149e5ec-0554-4859-80c4-aeed8607578a"
,,,,OUT,"Pending Items Collection","Item ID","3","Text","9a20a241-b2f1-4f19-8f01-93a68b989e8a"
,,,,OUT,"Pending Items Collection","Item ID","4","Text","e370c248-b8f1-4561-9f3e-51819b87990a"
,,,,OUT,"Pending Items Collection","Item ID","5","Text","e3674a6c-8a1a-4789-8ab9-7e4a9989e28b"
,,,,OUT,"Pending Items Collection","Item ID","6","Text","40d71ae8-814b-4533-956b-b6bae791a48f"
,,,,OUT,"Pending Items Collection","Item ID","7","Text","5c88d47f-2582-4880-88bb-5f09d7d4eba7"
,,,,OUT,"Pending Items Collection","Item ID","8","Text","01d66b82-9ccd-4aa3-9261-dd9679daa0a8"
,,,,OUT,"Pending Items Collection","Item ID","9","Text","9fe5c1cd-7924-4d2a-9211-4d9dddd5239a"
,,,,OUT,"Pending Items Collection","Item ID","10","Text","91945df6-f524-4d03-bfff-4be8226df05b"
,,,,OUT,"Pending Items Collection","Item ID","11","Text","95b5bb45-f376-4f34-8248-b90c76635b69"
"Input File Complete?","Decision","False","3/22/2024 11:15:08 AM"
"Full Data?","Decision","True","3/22/2024 11:15:09 AM"
"01 - Navigate","Sub Sheet",,"3/22/2024 11:15:09 AM"
"Start","Start",,"3/22/2024 11:15:09 AM"
"End","End",,"3/22/2024 11:15:09 AM"
"02 - Create Loan","Sub Sheet",,"3/22/2024 11:15:09 AM"
"03 - Get Results","Sub Sheet",,"3/22/2024 11:15:11 AM"

,,,,OUT,"Result Collection",,,,
,,,,OUT,"Result Collection","Name","1","Text","Martha Farrell"
,,,,OUT,"Result Collection","Email","1","Text","id.magna@protonmail.net"
,,,,OUT,"Result Collection","Age","1","Text","98"
,,,,OUT,"Result Collection","Annual Income","1","Text","85421"
,,,,OUT,"Result Collection","Loan Amount","1","Text","7528.40"
,,,,OUT,"Result Collection","Loan Request Date","1","Text","1-Jan-25"
,,,,OUT,"Result Collection","Loan Term","1","Text","3"
,,,,OUT,"Result Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,OUT,"Result Collection","APR %","1","Text","6% APR"
,,,,OUT,"Result Collection","Loan ID","1","Text","65fd683edc66e35ff1835738"
,,,,OUT,"Result Collection","loan info","1","Text",""
,,,,OUT,"Result Collection","Full Data","1","Text","True"
,,,,OUT,"Result Collection","User Index","1","Number","14"
,,,,OUT,"Result Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,OUT,"Result Collection","ID","1","Text","Marthid.mappData.xlsx - 22.03.2024"
,,,,OUT,"Result Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"Mark Item As Completed","Sub Sheet",,"3/22/2024 11:15:11 AM"
"Set Tag","Action",,"3/22/2024 11:15:11 AM"

,,,,IN,"Item ID",,,"Text","95a3c621-5f17-439c-8333-c8e31b6a3e70"
,,,,IN,"Tag",,,"Text","Completed"
"Mark Completed","Action",,"3/22/2024 11:15:11 AM"

,,,,IN,"Item ID",,,"Text","95a3c621-5f17-439c-8333-c8e31b6a3e70"
"Reset Consecutive Exception Indicators","Multiple Calculation",,"3/22/2024 11:15:11 AM"

,,,,OUT,"step1",,,"Text",""
,,,,OUT,"step2",,,"Number","0"
"Collection Manipulates","Sub Sheet",,"3/22/2024 11:15:11 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Martha Farrell"
,,,,IN,"Input Collection","Email","1","Text","id.magna@protonmail.net"
,,,,IN,"Input Collection","Age","1","Text","98"
,,,,IN,"Input Collection","Annual Income","1","Text","85421"
,,,,IN,"Input Collection","Loan Amount","1","Text","7528.40"
,,,,IN,"Input Collection","Loan Request Date","1","Text","1-Jan-25"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,IN,"Input Collection","APR %","1","Text","6% APR"
,,,,IN,"Input Collection","Loan ID","1","Text","65fd683edc66e35ff1835738"
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","14"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Input Collection","ID","1","Text","Marthid.mappData.xlsx - 22.03.2024"
,,,,IN,"Input Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"Start","Start",,"3/22/2024 11:15:11 AM"

,,,,IN,"Input Collection",,,,
,,,,IN,"Input Collection","Name","1","Text","Martha Farrell"
,,,,IN,"Input Collection","Email","1","Text","id.magna@protonmail.net"
,,,,IN,"Input Collection","Age","1","Text","98"
,,,,IN,"Input Collection","Annual Income","1","Text","85421"
,,,,IN,"Input Collection","Loan Amount","1","Text","7528.40"
,,,,IN,"Input Collection","Loan Request Date","1","Text","1-Jan-25"
,,,,IN,"Input Collection","Loan Term","1","Text","3"
,,,,IN,"Input Collection","Loan Approved","1","Text","You've been approved for a loan with UiBank!"
,,,,IN,"Input Collection","APR %","1","Text","6% APR"
,,,,IN,"Input Collection","Loan ID","1","Text","65fd683edc66e35ff1835738"
,,,,IN,"Input Collection","loan info","1","Text",""
,,,,IN,"Input Collection","Full Data","1","Text","True"
,,,,IN,"Input Collection","User Index","1","Number","14"
,,,,IN,"Input Collection","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Input Collection","ID","1","Text","Marthid.mappData.xlsx - 22.03.2024"
,,,,IN,"Input Collection","Sender Email","1","Text","fvtvlnight@gmail.com"
"End","End",,"3/22/2024 11:15:11 AM"
"Get Pending Item","Sub Sheet",,"3/22/2024 11:15:11 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"TagFilter",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"Pending Items Collection",,,,
,,,,OUT,"Pending Items Count",,,"Number","10"
,,,,OUT,"Pending Items Collection","Item ID","1","Text","7149e5ec-0554-4859-80c4-aeed8607578a"
,,,,OUT,"Pending Items Collection","Item ID","2","Text","9a20a241-b2f1-4f19-8f01-93a68b989e8a"
,,,,OUT,"Pending Items Collection","Item ID","3","Text","e370c248-b8f1-4561-9f3e-51819b87990a"
,,,,OUT,"Pending Items Collection","Item ID","4","Text","e3674a6c-8a1a-4789-8ab9-7e4a9989e28b"
,,,,OUT,"Pending Items Collection","Item ID","5","Text","40d71ae8-814b-4533-956b-b6bae791a48f"
,,,,OUT,"Pending Items Collection","Item ID","6","Text","5c88d47f-2582-4880-88bb-5f09d7d4eba7"
,,,,OUT,"Pending Items Collection","Item ID","7","Text","01d66b82-9ccd-4aa3-9261-dd9679daa0a8"
,,,,OUT,"Pending Items Collection","Item ID","8","Text","9fe5c1cd-7924-4d2a-9211-4d9dddd5239a"
